user_id,purchase_value,device_id,age,ip_address,class,lower_bound_ip_address,upper_bound_ip_address,time_since_signup,hour_of_day,day_of_week,user_tx_count,device_tx_count,transaction_velocity,source_Direct,source_SEO,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_M,country_Brazil,country_Canada,country_France,country_Germany,country_India,country_United Kingdom,country_United States
4409,26,CRZGWFMXLOOQM,32,125387274,0,100000000.0,149999999.0,5994228.0,17,3,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4423,37,FRMBVQUIPKETK,30,125321837,0,100000000.0,149999999.0,8097125.0,6,6,1,1,,True,False,False,True,False,False,True,False,False,False,False,False,False,True
4435,27,MJLRKEEEZARII,35,301185167,0,300000000.0,349999999.0,6336883.0,9,1,1,1,,False,False,False,False,True,False,True,False,False,True,False,False,False,False
4438,17,ANKDYQIZTMYQT,31,375662789,0,350000000.0,399999999.0,6704669.0,1,2,1,1,,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4508,50,MTKWHPKNDEWFL,35,260086723,1,250000000.0,299999999.0,1.0,3,5,1,16,,True,False,False,True,False,False,True,False,False,False,True,False,False,False
4542,16,OYVWNKJILHFZB,22,196897101,0,150000000.0,199999999.0,3004858.0,20,1,1,1,,False,True,False,False,False,True,False,False,True,False,False,False,False,False
4557,56,ZBUJGYCUCTFUL,31,133894555,0,100000000.0,149999999.0,6974002.0,20,1,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4628,30,FZXDCZKDUGDJU,32,420604661,0,400000000.0,449999999.0,8474830.0,12,4,1,1,,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4644,21,EOXUSINGVZMQO,39,419171192,0,400000000.0,449999999.0,6961883.0,11,1,1,1,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4700,42,DPHEDVOBNGXRV,23,475564247,0,450000000.0,499999999.0,7112306.0,13,1,1,1,,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4701,21,FQMKSIMWKBJPJ,30,233716305,0,200000000.0,249999999.0,1543784.0,17,0,1,1,,True,False,True,False,False,False,False,False,False,False,False,False,True,False
4724,59,VHHNCXBCGSNMM,42,299922829,0,250000000.0,299999999.0,4266811.0,13,2,1,1,,False,True,True,False,False,False,True,False,False,False,True,False,False,False
4725,31,BRNULRFMWIKIY,19,230952010,0,200000000.0,249999999.0,2473826.0,23,0,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4761,19,MKLUIPGPTFJOM,40,122124414,1,100000000.0,149999999.0,9380886.0,20,1,1,1,,False,False,False,False,True,False,True,False,False,False,False,False,False,True
4770,30,ELRKPEIYFMVOZ,26,151395990,0,150000000.0,199999999.0,6098997.0,11,0,1,1,,False,True,True,False,False,False,False,False,True,False,False,False,False,False
4803,9,PMUIMBYEXPFJN,28,109798455,0,100000000.0,149999999.0,6256980.0,5,1,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,False,True
4858,35,QUIJYICQTPVWX,38,414577742,0,400000000.0,449999999.0,6768452.0,14,2,1,1,,False,True,False,False,False,True,True,False,False,False,False,True,False,False
4871,34,LGKKRFWOOSZDU,29,264897692,0,250000000.0,299999999.0,1033104.0,11,4,1,1,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4936,20,GYIWOVCDMRLBQ,21,372653548,0,350000000.0,399999999.0,9362108.0,6,2,1,1,,False,True,False,False,True,False,True,True,False,False,False,False,False,False
5044,62,RYXMXZSFTLLGS,38,490999556,0,450000000.0,499999999.0,1743254.0,5,1,1,1,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
5069,18,FLKCYHESZXQKK,32,327959424,0,300000000.0,349999999.0,3686261.0,2,1,1,1,,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5115,13,WUEIKDZYCKQYZ,32,108155145,0,100000000.0,149999999.0,9764945.0,11,0,1,1,,False,True,False,False,False,True,True,False,False,False,False,False,False,True
5122,20,ZBAUALFUKVAFD,45,313994811,0,300000000.0,349999999.0,9552669.0,19,1,1,1,,True,False,False,False,False,True,True,False,False,True,False,False,False,False
5144,13,CUUBLXWGGPQCJ,28,191206097,0,150000000.0,199999999.0,4943218.0,3,2,1,1,,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5145,51,DQKZJBRDXWASO,24,393548320,0,350000000.0,399999999.0,9669379.0,16,5,1,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5162,32,CQTUVBYIWWWBC,42,348493400,1,300000000.0,349999999.0,1.0,15,6,1,19,,False,True,False,True,False,False,False,False,False,True,False,False,False,False
5187,26,FDXVQNNCUJBFD,37,356011025,0,350000000.0,399999999.0,487916.0,11,5,1,1,,True,False,False,False,False,True,False,True,False,False,False,False,False,False
5198,56,QFXIQNWWXGYYE,36,358140169,0,350000000.0,399999999.0,186903.0,14,6,1,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5222,44,YFQFXBHKCOWVC,27,190660068,0,150000000.0,199999999.0,2289349.0,8,0,1,1,,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5260,30,NADKSJJDNUUPG,53,225142367,0,200000000.0,249999999.0,9762760.0,19,2,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5277,44,BYFPGTILQUKIF,20,399025609,0,350000000.0,399999999.0,6508559.0,13,5,1,1,,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5290,27,XEIARLKZJDRDS,32,318557774,0,300000000.0,349999999.0,3820818.0,3,5,1,1,,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5311,24,VYXGNXCTYXLWY,46,481654758,0,450000000.0,499999999.0,5081531.0,7,1,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5328,18,SGQFBRTDWFTYR,27,363798747,0,350000000.0,399999999.0,6612317.0,3,3,1,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
5337,32,WTTZMAEPVZGIO,26,181852002,0,150000000.0,199999999.0,8637477.0,11,4,1,1,,True,False,False,False,False,False,True,False,True,False,False,False,False,False
5340,37,WTATPXGDHSSRN,39,255912858,0,250000000.0,299999999.0,4013835.0,22,3,1,1,,False,False,False,False,False,True,True,False,False,False,True,False,False,False
5359,32,TVMXJJXGOXHFA,38,246973396,0,200000000.0,249999999.0,4382826.0,23,4,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,True,False
5368,31,MTHDADQRJWZOS,29,323167033,0,300000000.0,349999999.0,6893453.0,17,6,1,1,,True,False,True,False,False,False,True,False,False,True,False,False,False,False
5398,24,KNDCHLXGCGDSF,37,138893873,0,100000000.0,149999999.0,10230310.0,5,6,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5409,31,NDELHCLTWMNLM,48,492567302,0,450000000.0,499999999.0,8404601.0,0,0,1,1,,False,False,False,False,False,True,True,False,False,False,False,False,False,False
5431,15,UHKTCYLUDRCHW,26,459273917,0,450000000.0,499999999.0,5222799.0,14,4,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5442,17,XWCABCIHJQJWK,30,459930424,0,450000000.0,499999999.0,6663269.0,19,0,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5517,19,VJZFFNCHHAJCN,36,435975432,0,400000000.0,449999999.0,797305.0,3,3,1,1,,True,False,True,False,False,False,False,False,False,False,False,True,False,False
5569,24,EJPWMKNLLEQLP,35,188329872,0,150000000.0,199999999.0,3909618.0,2,3,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5620,77,UPFOYRHPDUUIB,45,318252883,0,300000000.0,349999999.0,261925.0,17,5,1,1,,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5633,34,UKEGSWQUSCXDL,36,245048675,0,200000000.0,249999999.0,3225377.0,13,5,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,True,False
5648,59,QVMVTZOIJDKNR,36,235431826,1,200000000.0,249999999.0,1.0,9,0,1,18,,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5651,13,NSPMOUOGDJVOU,28,339044298,0,300000000.0,349999999.0,2467386.0,23,5,1,1,,False,True,False,True,False,False,False,False,False,True,False,False,False,False
5665,9,TBGIIBLKYCOBS,28,152208260,0,150000000.0,199999999.0,7301891.0,9,5,1,1,,False,False,False,True,False,False,True,False,True,False,False,False,False,False
5678,43,XAPTZAPVDNSYR,41,459641985,0,450000000.0,499999999.0,907320.0,7,5,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5709,20,SETXKIRDZNAOX,26,395340650,0,350000000.0,399999999.0,6743253.0,16,3,1,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5727,29,SANFBXGWYHTQN,37,217567245,0,200000000.0,249999999.0,7645416.0,2,0,1,1,,True,False,False,True,False,False,False,False,False,False,False,False,True,False
5742,33,VYPENPZXUZBCI,31,406228013,1,400000000.0,449999999.0,1.0,11,6,1,16,,False,True,True,False,False,False,False,False,False,False,False,True,False,False
5769,22,PHKNMRZUEAWWT,38,202310658,0,200000000.0,249999999.0,1298753.0,7,5,1,1,,True,False,True,False,False,False,True,False,False,False,False,False,True,False
5779,37,KCTGYJKYFPDGN,52,210443192,0,200000000.0,249999999.0,6477718.0,12,2,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5812,52,EGZRRJKTBRJRR,41,458207277,0,450000000.0,499999999.0,1742022.0,6,6,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5889,29,BKLNRNNGHFBQC,43,364883609,0,350000000.0,399999999.0,7998147.0,15,6,1,1,,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5906,58,CYFFSYACJQSHK,25,219553528,1,200000000.0,249999999.0,2434164.0,22,1,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5911,39,IIXIIHCOAZTLH,31,499374461,0,450000000.0,499999999.0,2926541.0,18,5,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5985,57,TOUAUOZTWZIJX,28,428754908,1,400000000.0,449999999.0,1.0,2,0,1,11,,False,True,False,True,False,False,True,False,False,False,False,True,False,False
6048,30,HPKJSJLWOCCIO,19,271481606,0,250000000.0,299999999.0,2289448.0,0,2,1,1,,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6106,18,FAMNHVXOJETCM,37,306467906,0,300000000.0,349999999.0,6374870.0,10,0,1,1,,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6155,22,IBGUONKGSNSEP,27,117117787,0,100000000.0,149999999.0,9366620.0,6,2,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6158,28,GMGYGHMGXGSEO,38,261217719,0,250000000.0,299999999.0,1686901.0,20,5,1,1,,False,True,False,True,False,False,False,False,False,False,True,False,False,False
6167,52,BGXKOOAQPTEHW,30,170738390,0,150000000.0,199999999.0,2168957.0,6,6,1,1,,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6221,49,ECAGDLJIFKEIO,30,432941003,0,400000000.0,449999999.0,9778104.0,6,3,1,1,,False,True,True,False,False,False,False,False,False,False,False,True,False,False
6244,9,DAVXHSWBMJGBX,35,444606321,0,400000000.0,449999999.0,8078915.0,16,2,1,1,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6303,30,STDWLTWVHOLKI,36,264227432,0,250000000.0,299999999.0,7325739.0,8,6,1,1,,False,True,True,False,False,False,False,False,False,False,True,False,False,False
6316,26,SFYSDIMNBNYCN,36,342385677,0,300000000.0,349999999.0,4693610.0,22,6,1,1,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6353,22,NHCQGJJFYLPZS,40,245769692,0,200000000.0,249999999.0,337054.0,4,5,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,True,False
6370,38,HZOILVSZNWYIB,25,161856622,0,150000000.0,199999999.0,6062349.0,0,5,1,2,,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6371,9,WKXDOKMKCXLNQ,47,411017893,0,400000000.0,449999999.0,474518.0,22,3,1,1,,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6393,66,FRHZPITUXINYK,23,257566751,1,250000000.0,299999999.0,1.0,6,0,1,10,,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6394,51,LVJCZBLMNAXTP,18,404173701,0,400000000.0,449999999.0,5261601.0,19,5,1,1,,False,True,False,False,False,True,False,False,False,False,False,True,False,False
6406,32,NSSBLYVQQZZAG,45,176583066,1,150000000.0,199999999.0,1.0,7,3,1,12,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6413,9,RUQQACLCHTDZU,28,354712129,0,350000000.0,399999999.0,6578803.0,11,1,1,1,,True,False,True,False,False,False,True,True,False,False,False,False,False,False
6428,55,XWZERIHQVCXAZ,45,190506139,0,150000000.0,199999999.0,10276384.0,17,6,1,1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6430,42,NYRYNUMISKKFX,40,322629245,0,300000000.0,349999999.0,3180477.0,12,6,1,1,,False,True,False,False,True,False,True,False,False,True,False,False,False,False
6479,52,NKELUBLSIEITF,28,185959097,0,150000000.0,199999999.0,5194851.0,17,6,1,1,,True,False,True,False,False,False,True,False,True,False,False,False,False,False
6538,62,LAVBUJFSTCLBO,50,208052382,1,200000000.0,249999999.0,1.0,14,2,1,14,,False,True,False,True,False,False,True,False,False,False,False,False,True,False
6541,74,NYALOBQNDVRYX,47,240685513,0,200000000.0,249999999.0,4087690.0,16,6,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,True,False
6622,63,YDGIHBISWWYTP,41,254964257,0,250000000.0,299999999.0,613574.0,15,0,1,1,,False,True,False,True,False,False,False,False,False,False,True,False,False,False
6666,24,DRCLCNYMLQKXX,29,103282850,1,100000000.0,149999999.0,1.0,18,6,1,11,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6670,49,QRRIKPKMYIZQI,24,418986966,0,400000000.0,449999999.0,4122287.0,8,0,1,1,,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6675,18,CELQCMMOZXOWP,30,402201826,0,400000000.0,449999999.0,3886941.0,4,2,1,1,,False,True,False,False,False,False,True,False,False,False,False,True,False,False
6677,44,BRGASJOCFINRV,22,303752706,0,300000000.0,349999999.0,1023059.0,7,6,1,1,,False,True,False,False,False,False,True,False,False,True,False,False,False,False
6704,26,TVGLTUZVNSZOU,27,179757071,0,150000000.0,199999999.0,4542233.0,12,5,1,1,,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6720,72,XAUUVAZEOZRXV,30,397022183,0,350000000.0,399999999.0,7010487.0,12,1,1,1,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
6764,49,IWUUKBMYCMFNO,31,235309669,0,200000000.0,249999999.0,2484373.0,15,4,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,True,False
6768,27,UACDGDHLAAHCI,25,282498418,0,250000000.0,299999999.0,4714407.0,3,1,1,1,,False,True,False,False,False,True,False,False,False,False,True,False,False,False
6820,23,YANVAGTEAHHDL,23,495633945,0,450000000.0,499999999.0,6061394.0,3,5,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
6856,25,MJNBRHXGMVXAJ,26,126706003,0,100000000.0,149999999.0,5203912.0,1,4,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,False,True
6875,11,NRFTUGFQSTYXC,27,237236481,0,200000000.0,249999999.0,7905930.0,2,6,1,1,,False,True,False,False,False,True,False,False,False,False,False,False,True,False
6929,33,GHHDGDJGMPSSZ,40,305188077,0,300000000.0,349999999.0,5482293.0,18,0,1,1,,False,False,True,False,False,False,True,False,False,True,False,False,False,False
6952,16,QAXZAFUOIFGAI,29,196988359,0,150000000.0,199999999.0,1623397.0,5,2,1,1,,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6996,17,ZNUTCIPRCATON,47,141896783,0,100000000.0,149999999.0,1484499.0,11,6,1,1,,True,False,False,True,False,False,True,False,False,False,False,False,False,True
7047,14,OWYMVKNKNCLPG,26,473377610,0,450000000.0,499999999.0,6298386.0,14,4,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7082,38,FSWSLJGLLMXCA,36,176477257,0,150000000.0,199999999.0,6275220.0,12,1,1,1,,False,True,False,True,False,False,False,False,True,False,False,False,False,False
7102,16,LLLDPMVUXGAEW,38,364459710,0,350000000.0,399999999.0,3318477.0,19,3,1,1,,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7105,24,LXTUKUNWUWGYI,41,368887031,0,350000000.0,399999999.0,5486816.0,9,6,1,1,,False,True,False,False,False,False,True,True,False,False,False,False,False,False
7131,13,JKTAOHJOOSQRN,32,245406103,0,200000000.0,249999999.0,7899915.0,11,0,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,True,False
7165,46,KBGMOWWBTBJKV,34,384980627,0,350000000.0,399999999.0,7206115.0,5,5,1,1,,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7172,29,JOVYFMMUHIIRH,39,378642327,0,350000000.0,399999999.0,4976290.0,0,5,1,1,,False,True,False,True,False,False,True,True,False,False,False,False,False,False
7209,87,XUXDJEPOITMNP,24,399576183,0,350000000.0,399999999.0,2050776.0,16,2,1,1,,False,True,False,False,False,False,True,True,False,False,False,False,False,False
7223,22,CBIEGEGOPICPM,43,214851230,0,200000000.0,249999999.0,6254583.0,18,2,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,True,False
7230,45,OHZCRUNHZFEXZ,33,389810515,0,350000000.0,399999999.0,8326433.0,18,6,1,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7231,35,RWWQATVHSGFAQ,41,226511554,0,200000000.0,249999999.0,6132305.0,3,2,1,1,,False,True,False,False,False,True,True,False,False,False,False,False,True,False
7257,14,WVRPGGZLPKGYB,30,415538632,0,400000000.0,449999999.0,3247779.0,15,1,1,1,,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7266,34,SPAYECPWQFLFX,24,479636689,0,450000000.0,499999999.0,4704652.0,19,3,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
